Sentiment,Magnitude,DJIA,NASDAQComp,S&P500,SPXL,SPXS,DateTime,FaultyLinks,CommentsAnalyzed
-0.30000001192092896,204.8000030517578,31585.75,13476.75,3896.25,2021-03-02 15:00:08.963165,0,317
-0.20000000298023224,194.6999969482422,31486.91,13422.82,3886.45,2021-03-02 15:30:08.788475,0,262
-0.20000000298023224,147.39999389648438,31407.29,13368.14,3874.0,2021-03-02 16:00:08.239975,0,228
-0.30000001192092896,180.60000610351562,31391.52,13358.79,3870.29,2021-03-02 16:30:11.518880,0,274
-0.30000001192092896,187.89999389648438,31391.52,13358.79,3870.29,2021-03-03 09:00:15.834821,0,243
-0.30000001192092896,152.1999969482422,31391.52,13358.79,3870.29,2021-03-03 09:30:09.416945,0,220
-0.30000001192092896,183.89999389648438,31422.82,13229.06,3854.4,2021-03-03 10:00:08.959800,0,260
-0.30000001192092896,171.39999389648438,31414.88,13155.13,3846.57,2021-03-03 10:30:11.306777,0,248
-0.30000001192092896,190.60000610351562,31476.07,13230.7,3852.64,2021-03-03 11:00:09.538804,0,258
-0.30000001192092896,200.39999389648438,31530.96,13279.38,3865.79,2021-03-03 11:30:10.080519,0,264
-0.30000001192092896,189.89999389648438,31511.88,13237.09,3864.73,2021-03-03 12:00:10.261112,0,259
-0.30000001192092896,186.0,31451.81,13195.73,3854.36,2021-03-03 12:30:11.193044,0,260
-0.30000001192092896,153.5,31468.96,13160.96,3853.18,2021-03-03 13:00:21.200017,0,222
-0.30000001192092896,137.0,31538.74,13182.82,3859.95,2021-03-03 13:30:08.177966,0,211
-0.30000001192092896,167.1999969482422,31460.24,13093.07,3843.83,2021-03-03 14:00:08.707138,0,238
-0.30000001192092896,196.6999969482422,31437.81,13039.66,3838.02,2021-03-03 14:30:07.980274,0,273
-0.30000001192092896,203.5,31462.86,13086.57,3845.94,2021-03-03 15:00:08.684219,0,293
-0.30000001192092896,182.89999389648438,31401.04,13037.98,3832.44,2021-03-03 15:30:10.424416,0,272
-0.4000000059604645,180.8000030517578,31312.11,13011.97,3825.65,2021-03-03 16:00:08.100983,0,246
-0.4000000059604645,155.6999969482422,31270.09,12997.75,3819.72,2021-03-03 16:30:09.857832,0,245
-0.30000001192092896,184.3000030517578,31270.09,12997.75,3819.72,2021-03-03 17:00:09.032533,0,260
-0.30000001192092896,151.39999389648438,31270.09,12997.75,3819.72,2021-03-04 09:00:26.928222,0,240
-0.30000001192092896,146.10000610351562,31270.09,12997.75,3819.72,2021-03-04 09:30:08.545190,0,220
-0.30000001192092896,159.39999389648438,31315.7,12879.81,3807.46,2021-03-04 10:00:10.038928,0,240
-0.30000001192092896,161.8000030517578,31264.76,12849.84,3804.28,2021-03-04 10:30:09.393429,0,253
-0.30000001192092896,159.3000030517578,31256.17,12947.57,3822.92,2021-03-04 11:00:11.121260,0,263
-0.4000000059604645,184.89999389648438,31335.18,12982.39,3823.53,2021-03-04 11:30:10.011756,0,265
-0.30000001192092896,183.5,31391.9,13008.01,3835.33,2021-03-04 12:00:10.235115,0,262
-0.30000001192092896,175.1999969482422,31181.76,12885.74,3810.97,2021-03-04 12:30:09.204590,0,239
-0.30000001192092896,175.3000030517578,30948.34,12723.66,3770.97,2021-03-04 13:00:11.576682,0,253
-0.30000001192092896,160.1999969482422,30870.94,12705.22,3756.11,2021-03-04 13:30:11.739162,0,244
-0.4000000059604645,178.10000610351562,30562.88,12599.81,3733.93,2021-03-04 14:00:09.098553,0,259
-0.4000000059604645,145.10000610351562,30757.1,12692.9,3764.49,2021-03-04 14:30:07.984637,0,227
-0.30000001192092896,143.39999389648438,30963.87,12769.53,3778.38,2021-03-04 15:00:11.201810,0,240
-0.30000001192092896,170.5,30880.82,12689.62,3758.72,2021-03-04 15:30:08.522303,0,230
-0.30000001192092896,155.10000610351562,30889.96,12712.45,3760.7,2021-03-04 16:00:08.862509,0,236
-0.30000001192092896,160.10000610351562,30924.14,12723.47,3768.47,2021-03-04 16:30:08.071074,0,236
-0.20000000298023224,147.89999389648438,30924.14,12723.47,3768.47,2021-03-05 09:00:12.374229,0,240
-0.30000001192092896,157.60000610351562,30924.14,12723.47,3768.47,2021-03-05 09:30:09.590590,0,240
-0.30000001192092896,168.60000610351562,30985.3,12657.84,3774.21,2021-03-05 10:00:08.877449,0,235
-0.30000001192092896,158.60000610351562,31009.14,12609.23,3777.48,2021-03-05 10:30:11.342560,0,242
-0.30000001192092896,177.8000030517578,30952.35,12596.85,3765.81,2021-03-05 11:00:07.469744,0,266
-0.30000001192092896,164.39999389648438,30823.61,12402.28,3737.61,2021-03-05 11:30:09.684939,0,238
-0.30000001192092896,213.39999389648438,30947.91,12530.41,3754.31,2021-03-05 12:00:07.746420,0,289
-0.30000001192092896,206.0,31105.41,12683.32,3781.33,2021-03-05 12:30:08.539960,0,278
-0.30000001192092896,190.60000610351562,31141.74,12744.21,3795.39,2021-03-05 13:00:09.867295,0,279
-0.30000001192092896,180.39999389648438,31258.68,12832.38,3811.38,2021-03-05 13:30:09.513435,0,252
-0.30000001192092896,159.1999969482422,31318.69,12820.59,3816.3,2021-03-05 14:00:09.130544,0,234
-0.30000001192092896,194.60000610351562,31326.67,12806.3,3812.39,2021-03-05 14:30:08.049500,0,259
-0.30000001192092896,175.3000030517578,31440.21,12877.99,3828.84,2021-03-05 15:00:08.481122,0,260
-0.4000000059604645,202.1999969482422,31456.33,12910.39,3837.57,2021-03-05 15:30:08.837541,0,280
-0.30000001192092896,183.6999969482422,31527.19,12923.85,3844.0,2021-03-05 16:00:08.981846,0,272
-0.30000001192092896,182.5,31496.3,12920.15,3841.94,2021-03-05 16:30:08.493593,0,280
-0.4000000059604645,156.10000610351562,31496.3,12920.15,3841.94,2021-03-08 09:00:22.837882,0,220
-0.4000000059604645,146.0,31496.3,12920.15,3841.94,2021-03-08 09:30:11.208215,0,220
-0.30000001192092896,155.8000030517578,31638.51,12859.53,3850.17,2021-03-08 10:00:08.943645,0,220
-0.30000001192092896,175.0,31840.13,12939.78,3869.55,2021-03-08 10:30:09.644299,0,240
-0.4000000059604645,192.10000610351562,31912.88,12925.16,3866.98,2021-03-08 11:00:11.222298,0,260
-0.30000001192092896,211.1999969482422,31981.41,12943.33,3875.38,2021-03-08 11:30:10.357299,0,273
-0.30000001192092896,173.8000030517578,31923.24,12843.09,3862.6,2021-03-08 12:00:10.712729,0,260
-0.4000000059604645,185.89999389648438,32060.41,12845.28,3868.45,2021-03-08 12:30:10.314024,0,256
-0.30000001192092896,179.6999969482422,32085.24,12844.7,3873.02,2021-03-08 13:00:11.892890,0,245
-0.30000001192092896,175.6999969482422,32125.2,12857.71,3877.89,2021-03-08 13:30:40.017955,0,226
-0.30000001192092896,154.39999389648438,31946.87,12719.81,3847.29,2021-03-08 14:00:10.158790,0,240
-0.30000001192092896,168.0,32060.58,12779.96,3862.99,2021-03-08 14:30:07.984112,0,252
-0.30000001192092896,157.10000610351562,31980.25,12727.29,3850.79,2021-03-08 15:00:08.983229,0,255
-0.30000001192092896,149.39999389648438,31918.42,12663.79,3839.02,2021-03-08 15:30:09.036785,0,254
-0.30000001192092896,165.5,31870.77,12635.93,3819.61,2021-03-08 16:00:08.980588,0,260
-0.30000001192092896,178.6999969482422,31802.44,12609.16,3821.35,2021-03-08 16:30:10.151848,0,251
-0.20000000298023224,158.8000030517578,31802.44,12609.16,3821.35,2021-03-09 09:00:15.784518,0,245
-0.30000001192092896,149.0,31802.44,12609.16,3821.35,2021-03-09 09:30:11.310561,0,260
-0.30000001192092896,160.5,31978.59,12994.12,3876.55,2021-03-09 10:00:08.506891,0,240
-0.30000001192092896,163.5,32007.84,13051.94,3888.19,2021-03-09 10:30:08.186528,0,244
-0.30000001192092896,159.6999969482422,32075.29,13007.87,3888.22,2021-03-09 11:00:08.066625,0,257
-0.30000001192092896,184.3000030517578,32075.6,13044.15,3892.0,2021-03-09 11:30:08.484835,0,287
-0.20000000298023224,187.60000610351562,32096.18,13046.21,3893.03,2021-03-09 12:00:10.581098,0,277
-0.20000000298023224,208.0,32142.34,13080.67,3899.92,2021-03-09 12:30:10.615144,0,300
-0.20000000298023224,184.10000610351562,32084.71,13076.94,3894.78,2021-03-09 13:00:21.291074,0,280
-0.30000001192092896,174.89999389648438,32060.08,13112.99,3898.37,2021-03-09 13:30:09.617248,0,288
-0.20000000298023224,160.3000030517578,32069.98,13140.81,3902.29,2021-03-09 14:00:09.142914,0,272
-0.20000000298023224,184.89999389648438,32039.67,13090.95,3894.58,2021-03-09 14:30:08.311624,0,300
-0.30000001192092896,188.60000610351562,31998.79,13116.12,3894.9,2021-03-09 15:00:09.309793,0,300
-0.30000001192092896,186.10000610351562,31990.47,13138.35,3894.89,2021-03-09 15:30:08.835056,0,299
-0.4000000059604645,192.0,31832.8,13071.55,3875.08,2021-03-09 16:00:08.892641,0,292
-0.30000001192092896,183.39999389648438,31832.74,13073.82,3875.44,2021-03-09 16:30:08.572601,0,283
-0.30000001192092896,170.5,31832.74,13073.82,3875.44,2021-03-09 17:00:10.408150,0,267
-0.30000001192092896,167.39999389648438,31832.74,13073.82,3875.44,2021-03-10 09:00:15.236201,0,242
-0.30000001192092896,176.60000610351562,31906.96,13073.82,3875.44,2021-03-10 09:30:10.661048,0,246
-0.30000001192092896,171.5,32148.33,13224.92,3908.42,2021-03-10 10:00:09.569147,0,260
-0.30000001192092896,147.1999969482422,32071.29,13097.0,3888.99,2021-03-10 10:30:13.655142,0,240
-0.30000001192092896,168.89999389648438,32170.73,13118.7,3897.43,2021-03-10 11:00:08.748778,0,260
-0.30000001192092896,165.89999389648438,32219.21,13147.15,3903.19,2021-03-10 11:30:09.462128,0,246
-0.30000001192092896,171.0,32227.08,13149.96,3905.23,2021-03-10 12:00:14.174265,0,260
-0.30000001192092896,173.8000030517578,32217.8,13094.83,3899.24,2021-03-10 12:30:09.587095,0,267
-0.30000001192092896,164.60000610351562,32266.5,13130.96,3906.33,2021-03-10 13:00:11.368836,0,249
-0.30000001192092896,176.8000030517578,32295.07,13111.5,3907.1,2021-03-10 13:30:07.949296,0,252
-0.4000000059604645,173.5,32294.32,13066.16,3902.25,2021-03-10 14:00:08.510286,0,245
-0.30000001192092896,146.60000610351562,32338.64,13084.93,3907.02,2021-03-10 14:30:07.607831,0,203
-0.20000000298023224,156.89999389648438,32353.81,13131.91,3912.42,2021-03-10 15:00:08.564061,0,236
-0.20000000298023224,136.39999389648438,32336.48,13088.31,3904.97,2021-03-10 15:30:07.828353,0,228
-0.20000000298023224,149.0,32294.65,13067.98,3898.23,2021-03-10 16:00:08.473226,0,220
-0.20000000298023224,179.6999969482422,32297.02,13068.83,3898.81,2021-03-10 16:30:07.890284,0,273
-0.20000000298023224,153.5,32297.02,13068.83,3898.81,2021-03-10 17:00:08.272063,0,235
-0.30000001192092896,163.8000030517578,32297.02,13068.83,3898.81,2021-03-11 09:00:11.948397,0,260
-0.30000001192092896,175.60000610351562,32354.5,13068.83,3898.81,2021-03-11 09:30:08.304885,0,260
-0.30000001192092896,173.60000610351562,32521.71,13282.89,3933.82,2021-03-11 10:00:09.405772,0,275
-0.30000001192092896,175.10000610351562,32516.83,13285.22,3933.79,2021-03-11 10:30:07.727541,0,257
-0.30000001192092896,152.60000610351562,32583.63,13355.16,3944.96,2021-03-11 11:00:09.086555,0,260
-0.20000000298023224,176.6999969482422,32622.07,13383.36,3951.93,2021-03-11 11:30:09.278204,0,280
-0.30000001192092896,188.0,32610.26,13394.02,3952.52,2021-03-11 12:00:07.733078,0,270
-0.20000000298023224,181.89999389648438,32611.17,13397.69,3953.62,2021-03-11 12:30:07.731199,0,280
-0.30000001192092896,167.60000610351562,32612.03,13394.96,3953.31,2021-03-11 13:00:16.331230,0,255
-0.30000001192092896,184.6999969482422,32591.42,13406.63,3952.53,2021-03-11 13:30:07.918940,0,270
-0.30000001192092896,189.8000030517578,32576.22,13396.92,3949.79,2021-03-11 14:00:07.868765,0,284
-0.20000000298023224,179.89999389648438,32605.36,13417.11,3953.9,2021-03-11 14:30:08.573744,0,273
-0.20000000298023224,191.60000610351562,32534.81,13398.82,3945.11,2021-03-11 15:00:07.450739,0,287
-0.30000001192092896,182.39999389648438,32525.1,13420.06,3945.64,2021-03-11 15:30:08.570706,0,288
-0.20000000298023224,179.6999969482422,32484.86,13397.23,3939.61,2021-03-11 16:00:08.057815,0,284
-0.20000000298023224,168.0,32485.59,13398.67,3939.34,2021-03-11 16:30:08.054471,0,269
-0.20000000298023224,209.39999389648438,32485.59,13398.67,3939.34,2021-03-11 17:00:09.574957,0,296
-0.30000001192092896,146.8000030517578,32485.59,13398.67,3939.34,2021-03-12 09:00:14.049418,0,237
-0.30000001192092896,163.10000610351562,32462.4,13398.67,3924.52,2021-03-12 09:30:10.565029,0,245
-0.30000001192092896,201.39999389648438,32631.5,13262.92,3931.58,2021-03-12 10:00:09.734071,0,280
-0.30000001192092896,171.10000610351562,32591.04,13181.75,3920.11,2021-03-12 10:30:08.335787,0,245
-0.30000001192092896,169.1999969482422,32637.76,13177.04,3921.53,2021-03-12 11:00:08.881143,0,260
-0.4000000059604645,157.6999969482422,32629.94,13223.4,3924.92,2021-03-12 11:30:07.975198,0,235
-0.30000001192092896,178.0,32636.73,13243.28,3927.38,2021-03-12 12:00:07.535861,0,274
-0.20000000298023224,175.60000610351562,32649.99,13280.37,3932.92,2021-03-12 12:30:07.708955,0,259
-0.30000001192092896,194.89999389648438,32643.47,13256.07,3928.59,2021-03-12 13:00:22.529830,0,291
-0.30000001192092896,171.39999389648438,32687.81,13280.81,3933.78,2021-03-12 13:30:08.285790,0,293
-0.30000001192092896,196.1999969482422,32683.16,13259.82,3930.36,2021-03-12 14:00:08.840178,0,300
-0.30000001192092896,199.10000610351562,32708.84,13258.51,3933.05,2021-03-12 14:30:08.277304,0,298
-0.30000001192092896,215.3000030517578,32725.51,13287.77,3936.72,2021-03-12 15:00:11.338209,0,300
-0.30000001192092896,172.0,32733.51,13290.11,3937.43,2021-03-12 15:30:08.060382,0,268
-0.30000001192092896,190.3000030517578,32773.32,13315.5,3942.41,2021-03-12 16:00:08.939690,0,279
-0.30000001192092896,242.0,32778.64,13319.86,3943.34,2021-03-12 16:30:07.370711,0,300
